epoch,avg_score,avg_val_score,epsilon,avg_loss,beta
0,0.0,0.8333333333333334,0.8433051360508336,0.004358265961054712,0.41019900000000004
1,0.5294117647058824,1.6666666666666667,0.7111635524897149,0.00449735106434673,0.420399
2,0.97,3.1666666666666665,0.5997278763867329,0.005541574673261493,0.430599
3,1.98,5.333333333333333,0.5057535983897912,0.005911868659313768,0.440799
4,3.13,5.333333333333333,0.42650460709830135,0.006122995163314045,0.45099900000000004
5,4.33,7.0,0.3596735257153405,0.006322652795352042,0.461199
6,5.59,4.833333333333333,0.3033145315372582,0.006557365015614778,0.471399
7,6.41,4.666666666666667,0.25578670228422234,0.006378854925278574,0.481599
8,7.25,7.833333333333333,0.21570623976979014,0.006732629258185625,0.491799
9,8.65,10.333333333333334,0.18190617987607657,0.006795573958661407,0.501999
10,9.41,11.166666666666666,0.1534024157688821,0.0069988915347494185,0.5121990000000001
11,10.45,11.333333333333334,0.12936504510050365,0.007343164021149278,0.5223990000000001
12,10.36,11.333333333333334,0.10909420695870241,0.007195077768992633,0.532599
13,11.28,14.0,0.09199970504166631,0.007084398022852838,0.542799
14,11.69,13.333333333333334,0.07758382377679894,0.007188852056860924,0.552999
15,12.59,14.666666666666666,0.06542683706543727,0.0076675856811925765,0.563199
16,13.03,15.833333333333334,0.05517478773284426,0.007028882442973554,0.573399
17,13.3,10.666666666666666,0.04652918187562211,0.006955307277385145,0.583599
18,13.33,14.5,0.03923829805195549,0.007185354747343808,0.593799
19,13.79,14.666666666666666,0.03308985827710748,0.006934833680279553,0.6039990000000001
20,14.22,11.333333333333334,0.0279048474362789,0.0066652323771268125,0.6141989999999999
21,14.99,12.666666666666666,0.023532301163728918,0.006617298435885459,0.624399
22,14.72,15.666666666666666,0.019844910434467605,0.006630111588165164,0.634599
23,14.97,15.5,0.016735314893855303,0.006660222159698605,0.644799
24,14.85,16.0,0.014112977003416188,0.006178284818306565,0.654999
25,14.81,13.5,0.01190154599194817,0.006472177915275097,0.665199
26,15.33,14.5,0.010036634861955105,0.006424366869032383,0.6753990000000001
27,15.57,17.333333333333332,0.01,0.0061880735657177865,0.6855990000000001
28,16.22,14.5,0.01,0.0061753962351940575,0.6957990000000001
29,15.99,17.5,0.01,0.005866531899664551,0.705999
30,15.67,15.166666666666666,0.01,0.0058891893876716495,0.716199
31,15.57,13.833333333333334,0.01,0.0056700827716849745,0.726399
32,15.33,16.333333333333332,0.01,0.005416340583469719,0.736599
33,15.75,16.5,0.01,0.005194737378042191,0.746799
34,15.61,15.0,0.01,0.0052007307764142755,0.756999
35,16.43,15.833333333333334,0.01,0.0051423864415846765,0.767199
36,16.53,14.666666666666666,0.01,0.004975360357202589,0.777399
37,16.85,15.666666666666666,0.01,0.004743616648484022,0.7875989999999999
38,16.48,18.333333333333332,0.01,0.004850213069003076,0.797799
39,16.44,19.0,0.01,0.004588815791066736,0.807999
40,16.2,17.5,0.01,0.004480201350525022,0.8181990000000001
41,16.23,17.0,0.01,0.004369184565730393,0.828399
42,15.96,13.333333333333334,0.01,0.004305614640470594,0.838599
43,16.31,15.666666666666666,0.01,0.004292328413575888,0.8487990000000001
44,16.37,18.0,0.01,0.004042701090220362,0.8589990000000001
45,17.18,17.0,0.01,0.003953000674955547,0.869199
46,17.08,20.166666666666668,0.01,0.003858951124129817,0.879399
47,16.57,14.833333333333334,0.01,0.0038637712434865536,0.889599
48,16.51,17.833333333333332,0.01,0.003720884167123586,0.899799
49,16.36,17.5,0.01,0.003702683865558356,0.909999
50,16.73,16.5,0.01,0.003585658457595855,0.920199
51,16.25,16.666666666666668,0.01,0.00340266720042564,0.930399
52,16.42,18.0,0.01,0.0032649951474741103,0.940599
53,16.51,16.833333333333332,0.01,0.003331763535970822,0.9507990000000001
54,16.74,18.166666666666668,0.01,0.003314130586804822,0.960999
55,16.63,16.166666666666668,0.01,0.003121540523134172,0.9711989999999999
56,16.63,17.333333333333332,0.01,0.00302423985558562,0.981399
57,16.7,17.166666666666668,0.01,0.0031103543483186513,0.991599
58,16.7,16.166666666666668,0.01,0.0029700170597061516,0.999999
