epoch,avg_score,avg_val_score,epsilon,avg_loss,beta
0,-0.08823529411764706,0.5,0.8433051360508336,0.0024717845022678374,0.41019900000000004
1,0.10294117647058823,0.5,0.7111635524897149,0.002526895138435066,0.420399
2,0.65,1.6666666666666667,0.5997278763867329,0.003479231430683285,0.430599
3,1.36,2.3333333333333335,0.5057535983897912,0.004284960962831974,0.440799
4,2.13,3.1666666666666665,0.42650460709830135,0.004998585912398994,0.45099900000000004
5,2.77,4.5,0.3596735257153405,0.005798525519203394,0.461199
6,3.75,4.833333333333333,0.3033145315372582,0.006250248430296779,0.471399
7,4.81,5.0,0.25578670228422234,0.006644528692122549,0.481599
8,5.4,8.0,0.21570623976979014,0.007131245704367756,0.491799
9,6.33,7.333333333333333,0.18190617987607657,0.0073894828232005235,0.501999
10,7.42,10.5,0.1534024157688821,0.0075282724667340515,0.5121990000000001
11,8.52,4.5,0.12936504510050365,0.007729409036692232,0.5223990000000001
12,8.79,7.833333333333333,0.10909420695870241,0.007200412093661726,0.532599
13,9.05,9.0,0.09199970504166631,0.008239271198399366,0.542799
14,9.53,10.166666666666666,0.07758382377679894,0.0074839834193699065,0.552999
15,10.1,8.833333333333334,0.06542683706543727,0.007696707979775965,0.563199
16,10.43,12.0,0.05517478773284426,0.00788133120862767,0.573399
17,10.83,10.666666666666666,0.04652918187562211,0.007499633231200278,0.583599
18,11.28,11.166666666666666,0.03923829805195549,0.007258657778147608,0.593799
19,11.64,13.833333333333334,0.03308985827710748,0.00714468338759616,0.6039990000000001
20,11.55,12.166666666666666,0.0279048474362789,0.007259415027219802,0.6141989999999999
21,11.25,10.666666666666666,0.023532301163728918,0.006793580215889961,0.624399
22,11.43,12.333333333333334,0.019844910434467605,0.006780039758887142,0.634599
23,11.33,12.833333333333334,0.016735314893855303,0.006761058366391808,0.644799
24,12.06,8.5,0.014112977003416188,0.006463528857566416,0.654999
25,11.69,7.5,0.01190154599194817,0.006547755501233041,0.665199
26,11.79,10.666666666666666,0.010036634861955105,0.006223420249298215,0.6753990000000001
27,11.71,9.166666666666666,0.01,0.006007885586004704,0.6855990000000001
28,11.87,10.5,0.01,0.005944569706916809,0.6957990000000001
29,12.38,13.333333333333334,0.01,0.005778179683256894,0.705999
30,12.73,15.833333333333334,0.01,0.0057926422008313235,0.716199
31,13.08,13.0,0.01,0.005302080095279962,0.726399
32,13.23,10.833333333333334,0.01,0.005414677483495325,0.736599
33,13.36,15.166666666666666,0.01,0.00543928487226367,0.746799
34,13.24,14.833333333333334,0.01,0.0050763526628725235,0.756999
35,12.46,14.166666666666666,0.01,0.004833363485522569,0.767199
36,12.46,6.166666666666667,0.01,0.0049205566290766,0.777399
37,12.94,12.666666666666666,0.01,0.004775753375142812,0.7875989999999999
38,13.78,15.166666666666666,0.01,0.004556120077613741,0.797799
39,14.62,17.0,0.01,0.004636578431818634,0.807999
40,14.9,12.666666666666666,0.01,0.0044626429525669664,0.8181990000000001
41,14.96,14.333333333333334,0.01,0.004323391364887357,0.828399
42,14.92,17.833333333333332,0.01,0.004488628548569977,0.838599
43,15.14,13.0,0.01,0.00438372167525813,0.8487990000000001
44,15.16,15.5,0.01,0.004253752658842131,0.8589990000000001
45,15.26,13.333333333333334,0.01,0.004259789753705263,0.869199
46,15.48,16.166666666666668,0.01,0.004078090054681524,0.879399
47,15.86,15.666666666666666,0.01,0.0043135736417025325,0.889599
48,15.92,16.333333333333332,0.01,0.0040176765143405645,0.899799
49,15.77,17.333333333333332,0.01,0.0040888929343782365,0.909999
50,15.76,13.833333333333334,0.01,0.003917137081734836,0.920199
51,16.0,15.333333333333334,0.01,0.0037520912138279527,0.930399
52,16.11,14.666666666666666,0.01,0.003916309054475277,0.940599
53,16.05,13.166666666666666,0.01,0.0038076667312998327,0.9507990000000001
54,16.06,11.0,0.01,0.003698717555962503,0.960999
55,15.8,18.333333333333332,0.01,0.003503912304295227,0.9711989999999999
56,15.54,14.0,0.01,0.003618621046189219,0.981399
57,15.74,20.333333333333332,0.01,0.0035617256502155216,0.991599
58,15.97,16.166666666666668,0.01,0.003319636998930946,0.999999
