step,episode,epoch,epoch step,epoch_episode,episode step,score,epsilon,beta,avg_pos_reward_ratio,avg_neg_reward_ratio,avg_loss
300,0,0,300,1,299,0.0,1.0,0.400299,0.010328389830508475,0.0023834745762711866,0.003088874114929872
600,1,0,600,2,299,1.0,0.995,0.40059900000000004,0.025,0.0153125,0.002926761966664344
900,2,0,900,3,299,2.0,0.990025,0.400899,0.03453125,0.01171875,0.002906908094882965
1200,3,0,1200,4,299,0.0,0.985074875,0.40119900000000003,0.04265625,0.00921875,0.0030235539574641735
1500,4,0,1500,5,299,-1.0,0.9801495006250001,0.401499,0.03125,0.01296875,0.002555277377832681
1800,5,0,1800,6,299,0.0,0.9752487531218751,0.401799,0.02890625,0.01765625,0.0025554871628992257
2100,6,0,2100,7,299,-2.0,0.9703725093562657,0.40209900000000004,0.02453125,0.0296875,0.0030770050128921867
2400,7,0,2400,8,299,0.0,0.9655206468094844,0.402399,0.02546875,0.0290625,0.0028894807456526905
2700,8,0,2700,9,299,-1.0,0.960693043575437,0.40269900000000003,0.029375,0.031875,0.0032170124433469026
3000,9,0,3000,10,299,-1.0,0.9558895783575597,0.402999,0.02515625,0.03609375,0.0031589043361600487
3300,10,0,3300,11,299,1.0,0.9511101304657719,0.403299,0.0253125,0.03734375,0.0032137710007373245
3600,11,0,3600,12,299,3.0,0.946354579813443,0.40359900000000004,0.0321875,0.03171875,0.0032346877723466606
3900,12,0,3900,13,299,3.0,0.9416228069143757,0.403899,0.048125,0.0259375,0.0037901864654850213
4200,13,0,4200,14,299,0.0,0.9369146928798039,0.40419900000000003,0.04859375,0.026875,0.0037475453689694406
4500,14,0,4500,15,299,0.0,0.9322301194154049,0.404499,0.04234375,0.02515625,0.003381042380351573
4800,15,0,4800,16,299,1.0,0.9275689688183278,0.404799,0.03890625,0.02359375,0.003174160672351718
5100,16,0,5100,17,299,0.0,0.9229311239742362,0.40509900000000004,0.046875,0.02375,0.0037299465399701147
5400,17,0,5400,18,299,2.0,0.918316468354365,0.405399,0.04515625,0.0221875,0.003570834543788806
5700,18,0,5700,19,299,-1.0,0.9137248860125932,0.40569900000000003,0.04109375,0.01765625,0.0032113966764882205
6000,19,0,6000,20,299,0.0,0.9091562615825302,0.405999,0.04,0.0215625,0.0032710374053567647
6300,20,0,6300,21,299,0.0,0.9046104802746175,0.406299,0.04171875,0.0278125,0.00359241732978262
6600,21,0,6600,22,299,1.0,0.9000874278732445,0.40659900000000004,0.0396875,0.02359375,0.0033415524300653486
6900,22,0,6900,23,299,0.0,0.8955869907338783,0.406899,0.0403125,0.0290625,0.003566450159996748
7200,23,0,7200,24,299,0.0,0.8911090557802088,0.40719900000000003,0.045,0.02625,0.003689463725313544
7500,24,0,7500,25,299,2.0,0.8866535105013078,0.407499,0.04234375,0.02421875,0.00348268834175542
7800,25,0,7800,26,299,0.0,0.8822202429488013,0.407799,0.0496875,0.0265625,0.004032559152692556
8100,26,0,8100,27,299,0.0,0.8778091417340573,0.40809900000000005,0.04609375,0.0296875,0.003940596628235653
8400,27,0,8400,28,299,-2.0,0.8734200960253871,0.408399,0.0375,0.02453125,0.0033476985560264437
8700,28,0,8700,29,299,2.0,0.8690529955452602,0.40869900000000003,0.03875,0.02546875,0.00341975775314495
9000,29,0,9000,30,299,0.0,0.8647077305675338,0.408999,0.0453125,0.02484375,0.0038077404093928634
