epoch,avg_score,avg_val_score,epsilon,avg_loss,beta
0,0.35294117647058826,0.3333333333333333,0.8433051360508336,0.003512179331155494,0.41019900000000004
1,0.9852941176470589,1.5,0.7111635524897149,0.004327615620568394,0.420399
2,1.33,1.3333333333333333,0.5997278763867329,0.004812099291011691,0.430599
3,2.43,4.833333333333333,0.5057535983897912,0.005275397286750376,0.440799
4,3.16,4.166666666666667,0.42650460709830135,0.0054907174920663234,0.45099900000000004
5,4.41,5.5,0.3596735257153405,0.005895131933502853,0.461199
6,4.99,5.333333333333333,0.3033145315372582,0.006125751382205636,0.471399
7,5.89,7.166666666666667,0.25578670228422234,0.006062326221726835,0.481599
8,6.42,7.0,0.21570623976979014,0.006496917167678476,0.491799
9,7.17,7.333333333333333,0.18190617987607657,0.006807016904931515,0.501999
10,7.69,8.666666666666666,0.1534024157688821,0.006951293875463307,0.5121990000000001
11,7.86,8.666666666666666,0.12936504510050365,0.0069970328500494365,0.5223990000000001
12,8.77,7.333333333333333,0.10909420695870241,0.00673176454147324,0.532599
13,8.8,8.5,0.09199970504166631,0.006948460638523102,0.542799
14,9.2,7.166666666666667,0.07758382377679894,0.007185319920536131,0.552999
15,9.06,12.5,0.06542683706543727,0.006979452117811888,0.563199
16,9.91,9.166666666666666,0.05517478773284426,0.007651043361984193,0.573399
17,10.34,6.5,0.04652918187562211,0.0069382051681168375,0.583599
18,10.65,9.833333333333334,0.03923829805195549,0.006989964721724391,0.593799
19,10.28,11.0,0.03308985827710748,0.00657865070970729,0.6039990000000001
20,10.25,14.5,0.0279048474362789,0.006654554819688201,0.6141989999999999
21,10.97,10.333333333333334,0.023532301163728918,0.006560281675774604,0.624399
22,11.89,10.666666666666666,0.019844910434467605,0.0063925242703408,0.634599
23,12.3,7.666666666666667,0.016735314893855303,0.005995236632879823,0.644799
24,12.06,13.833333333333334,0.014112977003416188,0.005972503807861358,0.654999
25,11.03,12.166666666666666,0.01190154599194817,0.0060047303838655355,0.665199
26,10.93,8.166666666666666,0.010036634861955105,0.005671872771345079,0.6753990000000001
27,10.94,13.5,0.01,0.0054958203993737695,0.6855990000000001
28,12.03,12.5,0.01,0.005264967300463468,0.6957990000000001
29,12.3,16.833333333333332,0.01,0.005507591462228447,0.705999
30,12.21,8.833333333333334,0.01,0.005324977966956794,0.716199
31,12.1,10.333333333333334,0.01,0.005275174400303513,0.726399
32,12.37,15.666666666666666,0.01,0.005036727737169713,0.736599
33,13.03,16.833333333333332,0.01,0.005005894608329981,0.746799
34,13.24,12.5,0.01,0.004763484306167811,0.756999
35,13.72,15.5,0.01,0.004880242387298494,0.767199
36,14.58,15.333333333333334,0.01,0.00471892042318359,0.777399
37,14.56,14.833333333333334,0.01,0.00487898264080286,0.7875989999999999
38,14.76,15.166666666666666,0.01,0.0046395312692038716,0.797799
39,14.67,16.833333333333332,0.01,0.004390866148751229,0.807999
40,14.58,14.166666666666666,0.01,0.00440095275407657,0.8181990000000001
41,14.24,11.5,0.01,0.004354203729890287,0.828399
42,14.31,16.833333333333332,0.01,0.004371976098045707,0.838599
43,14.54,13.166666666666666,0.01,0.004084923662012443,0.8487990000000001
44,14.19,14.333333333333334,0.01,0.003935296072158962,0.8589990000000001
45,14.29,17.166666666666668,0.01,0.004018963214475662,0.869199
46,14.53,14.0,0.01,0.003965226847212761,0.879399
47,15.19,18.0,0.01,0.003751465731766075,0.889599
48,15.6,15.333333333333334,0.01,0.003943876415723935,0.899799
49,15.39,11.0,0.01,0.0035872794257011263,0.909999
50,15.15,15.5,0.01,0.0035796224034857003,0.920199
51,15.21,13.666666666666666,0.01,0.0035491789772640913,0.930399
52,15.32,14.833333333333334,0.01,0.0034544662293046714,0.940599
53,15.68,15.333333333333334,0.01,0.0033824688498862087,0.9507990000000001
54,15.52,14.833333333333334,0.01,0.0031500448228325693,0.960999
55,16.07,14.333333333333334,0.01,0.0032019437628332524,0.9711989999999999
56,16.08,17.333333333333332,0.01,0.0030942658486310393,0.981399
57,16.33,16.666666666666668,0.01,0.003137637434992939,0.991599
58,16.39,12.333333333333334,0.01,0.00306291529443115,0.999999
