step,episode,epoch,epoch step,epoch_episode,episode step,score,epsilon,beta,avg_pos_reward_ratio,avg_neg_reward_ratio,avg_loss
300,0,0,300,1,299,-2.0,1.0,0.400299,0.0,0.024629237288135594,0.004520658863376889
600,1,0,600,2,299,1.0,0.995,0.40059900000000004,0.00140625,0.03625,0.003870976920006797
900,2,0,900,3,299,1.0,0.990025,0.400899,0.0153125,0.02828125,0.0038310028542764486
1200,3,0,1200,4,299,0.0,0.985074875,0.40119900000000003,0.02609375,0.02453125,0.004190875806380064
1500,4,0,1500,5,299,1.0,0.9801495006250001,0.401499,0.03078125,0.02046875,0.004285937149543315
1800,5,0,1800,6,299,-1.0,0.9752487531218751,0.401799,0.025,0.02,0.003735179906943813
2100,6,0,2100,7,299,0.0,0.9703725093562657,0.40209900000000004,0.023125,0.02109375,0.0035161724279168995
2400,7,0,2400,8,299,0.0,0.9655206468094844,0.402399,0.02171875,0.02515625,0.003396835527382791
2700,8,0,2700,9,299,1.0,0.960693043575437,0.40269900000000003,0.030625,0.02703125,0.0039340722048655154
3000,9,0,3000,10,299,0.0,0.9558895783575597,0.402999,0.03078125,0.02765625,0.0038811766367871313
3300,10,0,3300,11,299,-2.0,0.9511101304657719,0.403299,0.03109375,0.02671875,0.003741951393894851
3600,11,0,3600,12,299,0.0,0.946354579813443,0.40359900000000004,0.033125,0.0403125,0.004613705158699304
3900,12,0,3900,13,299,1.0,0.9416228069143757,0.403899,0.0390625,0.04078125,0.004896826334297657
4200,13,0,4200,14,299,0.0,0.9369146928798039,0.40419900000000003,0.04515625,0.03890625,0.0051134936045855285
4500,14,0,4500,15,299,-1.0,0.9322301194154049,0.404499,0.04390625,0.043125,0.005268799278419465
4800,15,0,4800,16,299,1.0,0.9275689688183278,0.404799,0.04390625,0.04328125,0.00520909242099151
5100,16,0,5100,17,299,2.0,0.9229311239742362,0.40509900000000004,0.05078125,0.04515625,0.005507048703730106
5400,17,0,5400,18,299,-1.0,0.918316468354365,0.405399,0.04734375,0.04484375,0.005307012274861336
5700,18,0,5700,19,299,-1.0,0.9137248860125932,0.40569900000000003,0.04984375,0.04578125,0.0053864482732024046
6000,19,0,6000,20,299,-3.0,0.9091562615825302,0.405999,0.04640625,0.044375,0.005028688481543213
6300,20,0,6300,21,299,0.0,0.9046104802746175,0.406299,0.0390625,0.04859375,0.004985456324648112
6600,21,0,6600,22,299,-2.0,0.9000874278732445,0.40659900000000004,0.04328125,0.050625,0.005326239017304033
6900,22,0,6900,23,299,3.0,0.8955869907338783,0.406899,0.04484375,0.0553125,0.005573610917199403
7200,23,0,7200,24,299,0.0,0.8911090557802088,0.40719900000000003,0.04796875,0.05546875,0.005666109507437796
7500,24,0,7500,25,299,1.0,0.8866535105013078,0.407499,0.0503125,0.05078125,0.0055560476728715
7800,25,0,7800,26,299,2.0,0.8822202429488013,0.407799,0.0540625,0.05,0.005613413173705339
8100,26,0,8100,27,299,1.0,0.8778091417340573,0.40809900000000005,0.04953125,0.05046875,0.0054910961142741145
8400,27,0,8400,28,299,1.0,0.8734200960253871,0.408399,0.04921875,0.0528125,0.005563751053996384
8700,28,0,8700,29,299,0.0,0.8690529955452602,0.40869900000000003,0.05640625,0.04953125,0.005781286547426134
9000,29,0,9000,30,299,0.0,0.8647077305675338,0.408999,0.0528125,0.04890625,0.0056182832911144944
9300,30,0,9300,31,299,-2.0,0.8603841919146962,0.409299,0.04796875,0.0525,0.005556536308722571
9600,31,0,9600,32,299,0.0,0.8560822709551227,0.40959900000000005,0.0490625,0.0521875,0.005521040908060968
9900,32,0,9900,33,299,1.0,0.851801859600347,0.409899,0.0490625,0.04953125,0.005264700299594551
10000,33,0,10000,34,100,0.0,0.8475428503023453,0.409999,0.04953125,0.0515625,0.005339164659380913
10300,34,1,300,1,299,0.0,0.8433051360508336,0.410299,0.05109375,0.051875,0.0053867879742756485
10600,35,1,600,2,299,-1.0,0.8390886103705794,0.41059900000000005,0.04828125,0.04390625,0.004897683331510052
10900,36,1,900,3,299,-3.0,0.8348931673187264,0.410899,0.0453125,0.04578125,0.004890027228975668
11200,37,1,1200,4,299,1.0,0.8307187014821328,0.41119900000000004,0.04390625,0.0553125,0.005303349726600573
11500,38,1,1500,5,299,0.0,0.8265651079747222,0.411499,0.04703125,0.05203125,0.005354185120668262
11800,39,1,1800,6,299,0.0,0.8224322824348486,0.411799,0.04984375,0.05015625,0.005339533179067075
12100,40,1,2100,7,299,-1.0,0.8183201210226743,0.412099,0.0434375,0.051875,0.005162501861341298
12400,41,1,2400,8,299,-2.0,0.8142285204175609,0.412399,0.03890625,0.0534375,0.005057116526877507
12700,42,1,2700,9,299,-1.0,0.810157377815473,0.41269900000000004,0.0396875,0.055,0.005144962128251791
13000,43,1,3000,10,299,3.0,0.8061065909263957,0.412999,0.04265625,0.05484375,0.005402070020791143
13300,44,1,3300,11,299,0.0,0.8020760579717637,0.413299,0.04140625,0.05203125,0.005197972077876329
13600,45,1,3600,12,299,2.0,0.798065677681905,0.41359900000000005,0.04703125,0.05296875,0.005368754098890349
13900,46,1,3900,13,299,2.0,0.7940753492934954,0.413899,0.0446875,0.0521875,0.0052589152497239415
14200,47,1,4200,14,299,1.0,0.7901049725470279,0.41419900000000004,0.04515625,0.0446875,0.005036632664268836
14500,48,1,4500,15,299,1.0,0.7861544476842928,0.414499,0.044375,0.04953125,0.005129433936672285
14800,49,1,4800,16,299,0.0,0.7822236754458713,0.41479900000000003,0.0503125,0.04421875,0.00508287797565572
15100,50,1,5100,17,299,3.0,0.778312557068642,0.415099,0.05046875,0.046875,0.005131728401174769
15400,51,1,5400,18,299,-1.0,0.7744209942832988,0.415399,0.04578125,0.0478125,0.004971616710536182
15700,52,1,5700,19,299,0.0,0.7705488893118823,0.41569900000000004,0.0428125,0.04515625,0.004829071465646848
16000,53,1,6000,20,299,0.0,0.7666961448653229,0.415999,0.04546875,0.04453125,0.0050261228205636145
16300,54,1,6300,21,299,0.0,0.7628626641409962,0.41629900000000003,0.04546875,0.046875,0.005105484272353351
16600,55,1,6600,22,299,-2.0,0.7590483508202912,0.416599,0.04125,0.051875,0.005124705203343183
16900,56,1,6900,23,299,0.0,0.7552531090661897,0.416899,0.04046875,0.04765625,0.004898763796081767
17200,57,1,7200,24,299,0.0,0.7514768435208588,0.41719900000000004,0.0409375,0.044375,0.004929162368644029
17500,58,1,7500,25,299,0.0,0.7477194593032545,0.417499,0.03984375,0.04671875,0.004853365536546334
17800,59,1,7800,26,299,2.0,0.7439808620067382,0.41779900000000003,0.03640625,0.0478125,0.005252877499442548
18100,60,1,8100,27,299,0.0,0.7402609576967045,0.418099,0.03765625,0.0509375,0.005490990551188588
18400,61,1,8400,28,299,2.0,0.736559652908221,0.418399,0.0409375,0.0478125,0.005404461168218404
18700,62,1,8700,29,299,1.0,0.7328768546436799,0.41869900000000004,0.03828125,0.04625,0.005307034694124013
19000,63,1,9000,30,299,1.0,0.7292124703704616,0.418999,0.0390625,0.0478125,0.005324192172847689
19300,64,1,9300,31,299,0.0,0.7255664080186093,0.41929900000000003,0.0428125,0.0496875,0.005758655203972012
19600,65,1,9600,32,299,2.0,0.7219385759785162,0.419599,0.04015625,0.04796875,0.0055017239484004676
19900,66,1,9900,33,299,2.0,0.7183288830986236,0.419899,0.0375,0.0459375,0.005158490046160296
20000,67,1,10000,34,100,0.0,0.7147372386831305,0.419999,0.036875,0.04703125,0.005193570946576073
20300,68,2,300,1,299,1.0,0.7111635524897149,0.42029900000000003,0.03875,0.044375,0.005200218800455332
20600,69,2,600,2,299,0.0,0.7076077347272662,0.420599,0.039375,0.0446875,0.0051014538283925505
20900,70,2,900,3,299,1.0,0.7040696960536299,0.420899,0.0403125,0.04453125,0.005341510836733505
21200,71,2,1200,4,299,-1.0,0.7005493475733617,0.42119900000000005,0.03734375,0.04203125,0.005228229224449024
21500,72,2,1500,5,299,0.0,0.697046600835495,0.421499,0.03703125,0.03921875,0.0050045552290976045
21800,73,2,1800,6,299,1.0,0.6935613678313175,0.42179900000000004,0.03375,0.0403125,0.0049345220148097725
22100,74,2,2100,7,299,0.0,0.6900935609921609,0.422099,0.0321875,0.0428125,0.004956672193948179
22400,75,2,2400,8,299,1.0,0.6866430931872001,0.422399,0.03984375,0.045,0.005475418078713119
22700,76,2,2700,9,299,4.0,0.6832098777212641,0.42269900000000005,0.03828125,0.0415625,0.00542117852717638
23000,77,2,3000,10,299,0.0,0.6797938283326578,0.422999,0.03828125,0.0421875,0.0052781254821456965
23300,78,2,3300,11,299,2.0,0.6763948591909945,0.42329900000000004,0.03765625,0.0446875,0.005372581712435931
23600,79,2,3600,12,299,0.0,0.6730128848950395,0.423599,0.03640625,0.0403125,0.005175344562157989
23900,80,2,3900,13,299,-1.0,0.6696478204705644,0.423899,0.03390625,0.0371875,0.005089281909167766
24200,81,2,4200,14,299,2.0,0.6662995813682115,0.42419900000000005,0.03578125,0.03859375,0.00523515309789218
24500,82,2,4500,15,299,2.0,0.6629680834613705,0.424499,0.03234375,0.04171875,0.005336152650415898
24800,83,2,4800,16,299,-1.0,0.6596532430440636,0.42479900000000004,0.035,0.0375,0.0051279043429531155
25100,84,2,5100,17,299,0.0,0.6563549768288433,0.425099,0.03453125,0.0371875,0.005177277341717854
25400,85,2,5400,18,299,-2.0,0.653073201944699,0.425399,0.035,0.0409375,0.0054241774172987785
25700,86,2,5700,19,299,0.0,0.6498078359349755,0.425699,0.0359375,0.04140625,0.005371805920731276
26000,87,2,6000,20,299,3.0,0.6465587967553006,0.425999,0.03265625,0.0415625,0.0053194215730763975
26300,88,2,6300,21,299,0.0,0.6433260027715241,0.42629900000000004,0.03203125,0.0403125,0.005254839741392061
26600,89,2,6600,22,299,2.0,0.6401093727576664,0.426599,0.03015625,0.0378125,0.004994723738636821
26900,90,2,6900,23,299,2.0,0.6369088258938781,0.42689900000000003,0.03203125,0.039375,0.005200757496058941
27200,91,2,7200,24,299,1.0,0.6337242817644086,0.427199,0.029375,0.03875,0.0050589002622291445
27500,92,2,7500,25,299,0.0,0.6305556603555866,0.427499,0.033125,0.04265625,0.005280345629435032
27800,93,2,7800,26,299,1.0,0.6274028820538087,0.42779900000000004,0.03265625,0.03859375,0.00538346005952917
28100,94,2,8100,27,299,2.0,0.6242658676435396,0.428099,0.0328125,0.0353125,0.005164129313779995
28400,95,2,8400,28,299,6.0,0.6211445383053219,0.42839900000000003,0.03453125,0.03515625,0.005090314693516121
28700,96,2,8700,29,299,0.0,0.6180388156137953,0.428699,0.033125,0.03671875,0.005303406130988151
29000,97,2,9000,30,299,2.0,0.6149486215357263,0.428999,0.03046875,0.03734375,0.005084184538573027
29300,98,2,9300,31,299,3.0,0.6118738784280476,0.42929900000000004,0.03421875,0.035625,0.0051992344064638015
29600,99,2,9600,32,299,2.0,0.6088145090359074,0.429599,0.03921875,0.036875,0.005454585787374526
29900,100,2,9900,33,299,4.0,0.6057704364907278,0.42989900000000003,0.036875,0.0384375,0.005448559059295803
30000,101,2,10000,34,100,2.0,0.6027415843082742,0.429999,0.0365625,0.0365625,0.005289127251598984
30300,102,3,300,1,299,3.0,0.5997278763867329,0.43029900000000004,0.033125,0.035,0.0051081827445887025
30600,103,3,600,2,299,3.0,0.5967292370047992,0.430599,0.03546875,0.0346875,0.005290374425239861
30900,104,3,900,3,299,-2.0,0.5937455908197752,0.43089900000000003,0.03359375,0.03453125,0.005311345201916993
31200,105,3,1200,4,299,0.0,0.5907768628656763,0.431199,0.03328125,0.03375,0.0054199789091944695
31500,106,3,1500,5,299,5.0,0.5878229785513479,0.431499,0.0371875,0.03625,0.005490175520535558
31800,107,3,1800,6,299,0.0,0.5848838636585911,0.43179900000000004,0.0334375,0.0315625,0.00513173843268305
32100,108,3,2100,7,299,1.0,0.5819594443402982,0.432099,0.03125,0.03484375,0.00525563899660483
32400,109,3,2400,8,299,7.0,0.5790496471185967,0.43239900000000003,0.0396875,0.033125,0.005496511599048972
32700,110,3,2700,9,299,3.0,0.5761543988830038,0.432699,0.03890625,0.0325,0.005660550324246287
33000,111,3,3000,10,299,0.0,0.5732736268885887,0.432999,0.0396875,0.03421875,0.005821885007899255
33300,112,3,3300,11,299,1.0,0.5704072587541458,0.433299,0.0325,0.03609375,0.005483770237769931
33600,113,3,3600,12,299,4.0,0.567555222460375,0.433599,0.0421875,0.03390625,0.005882193297147751
33900,114,3,3900,13,299,1.0,0.5647174463480732,0.43389900000000003,0.03890625,0.03234375,0.0058917018794454636
34200,115,3,4200,14,299,3.0,0.5618938591163328,0.434199,0.03703125,0.03453125,0.0059138939739204945
34500,116,3,4500,15,299,1.0,0.5590843898207511,0.434499,0.03328125,0.0334375,0.005674579597543925
34800,117,3,4800,16,299,3.0,0.5562889678716474,0.43479900000000005,0.03265625,0.03453125,0.005639238678850233
35100,118,3,5100,17,299,7.0,0.5535075230322891,0.435099,0.0365625,0.03171875,0.005574602626729756
35400,119,3,5400,18,299,1.0,0.5507399854171277,0.43539900000000004,0.03828125,0.0284375,0.005650730209890753
35700,120,3,5700,19,299,2.0,0.547986285490042,0.435699,0.03859375,0.02984375,0.005672268639318645
36000,121,3,6000,20,299,1.0,0.5452463540625918,0.435999,0.03671875,0.03171875,0.00570816267747432
36300,122,3,6300,21,299,5.0,0.5425201222922789,0.436299,0.036875,0.03203125,0.00567241289652884
36600,123,3,6600,22,299,0.0,0.5398075216808175,0.436599,0.03953125,0.03359375,0.005790164042264223
36900,124,3,6900,23,299,1.0,0.5371084840724134,0.43689900000000004,0.03625,0.03328125,0.005855867967475206
37200,125,3,7200,24,299,0.0,0.5344229416520513,0.437199,0.034375,0.02859375,0.0057011438347399235
37500,126,3,7500,25,299,0.0,0.531750826943791,0.437499,0.0328125,0.03109375,0.005723016289994121
37800,127,3,7800,26,299,4.0,0.5290920728090721,0.43779900000000005,0.0340625,0.02984375,0.005626388548407703
38100,128,3,8100,27,299,1.0,0.5264466124450268,0.438099,0.035,0.028125,0.005585586873348802
