epoch,avg_score,avg_val_score,epsilon,avg_loss,beta
0,-0.23529411764705882,0.6666666666666666,0.8726046167436194,0.005244886572472751,0.41019900000000004
1,0.29411764705882354,1.0,0.7614388171622787,0.005142746752826497,0.420399
2,0.53,1.6666666666666667,0.664435027223605,0.005490148209501058,0.430599
3,1.43,1.6666666666666667,0.5797890722814902,0.006113376875873655,0.440799
4,2.2,2.5,0.5059266212103283,0.005818260211963206,0.45099900000000004
5,3.31,3.5,0.4414739054016327,0.006485424363054335,0.461199
6,4.22,4.5,0.3852321680253007,0.00657153227366507,0.471399
7,5.48,7.166666666666667,0.3361553683370312,0.006561396911274641,0.481599
8,6.04,4.833333333333333,0.2933307263540453,0.006630145101808011,0.491799
9,6.87,7.166666666666667,0.2559617460492991,0.007020410737022757,0.501999
10,7.13,8.666666666666666,0.22335340131237624,0.006799179764930159,0.5121990000000001
11,8.2,10.666666666666666,0.1948992091505699,0.007307996111921966,0.5223990000000001
12,9.36,10.833333333333334,0.17006994970446757,0.0075713021191768344,0.532599
13,10.07,10.666666666666666,0.14840382328147353,0.00749745198758319,0.542799
14,10.67,12.166666666666666,0.12949786133781804,0.007528562990482896,0.552999
15,10.83,10.333333333333334,0.11300043166180507,0.008116388772614301,0.563199
16,11.5,12.666666666666666,0.098604698362113,0.007907257773913443,0.573399
17,11.89,11.666666666666666,0.0860429150233918,0.008069772843737156,0.583599
18,11.82,12.5,0.07508144488749063,0.008378783338703216,0.593799
19,12.05,10.833333333333334,0.06551641544060594,0.00831094125751406,0.6039990000000001
20,12.55,12.833333333333334,0.05716992658596569,0.008437495543621481,0.6141989999999999
21,13.93,13.333333333333334,0.04988674187780744,0.008322199201211333,0.624399
22,13.85,12.5,0.043531401276872016,0.008205066327936947,0.634599
23,13.22,10.166666666666666,0.03798570172751761,0.008011512984521687,0.644799
24,12.2,13.666666666666666,0.03314649869767796,0.0075137412245385345,0.654999
25,12.02,15.5,0.028923787792480154,0.007645436613820493,0.665199
26,12.71,12.0,0.02523903076143092,0.007409468765836209,0.6753990000000001
27,12.89,12.0,0.022023694764558847,0.007437533768825233,0.6855990000000001
28,13.2,15.0,0.019217977729306324,0.007366133760660887,0.6957990000000001
29,13.2,12.833333333333334,0.01676969609106875,0.007308904756791889,0.705999
30,13.74,13.666666666666666,0.014633314230454013,0.006968371130060404,0.716199
31,14.26,13.833333333333334,0.012769097555754273,0.006166360559873283,0.726399
32,14.24,17.166666666666668,0.011142373478800847,0.006290993040893227,0.736599
33,14.41,12.333333333333334,0.01,0.00639995526522398,0.746799
34,14.39,15.5,0.01,0.006273349530529231,0.756999
35,14.57,15.5,0.01,0.005774197787977755,0.767199
36,14.36,14.666666666666666,0.01,0.005853523123078048,0.777399
37,14.28,12.833333333333334,0.01,0.0056224025785923,0.7875989999999999
38,14.26,16.833333333333332,0.01,0.005763058930169791,0.797799
39,14.5,15.833333333333334,0.01,0.005477050089975819,0.807999
40,14.89,14.166666666666666,0.01,0.005604927849490195,0.8181990000000001
41,15.21,14.833333333333334,0.01,0.005437794416211545,0.828399
42,15.75,16.0,0.01,0.00494501220760867,0.838599
43,15.42,15.333333333333334,0.01,0.004883272390579805,0.8487990000000001
44,15.3,17.666666666666668,0.01,0.00492317556636408,0.8589990000000001
45,15.5,16.333333333333332,0.01,0.00468191098421812,0.869199
46,15.64,17.833333333333332,0.01,0.0047362893912941215,0.879399
47,15.62,14.0,0.01,0.004595939421560616,0.889599
48,15.67,14.833333333333334,0.01,0.004423362826928496,0.899799
49,16.37,16.0,0.01,0.00458070442895405,0.909999
50,16.59,16.833333333333332,0.01,0.004129897357197479,0.920199
51,16.54,17.333333333333332,0.01,0.0042947952728718515,0.930399
52,16.36,14.833333333333334,0.01,0.004137314385734499,0.940599
53,16.22,16.833333333333332,0.01,0.0041480707249138505,0.9507990000000001
54,16.11,16.0,0.01,0.0038684048666618766,0.960999
55,16.38,17.166666666666668,0.01,0.003724373037694022,0.9711989999999999
56,16.35,18.166666666666668,0.01,0.0038907712628133595,0.981399
57,16.9,16.5,0.01,0.0035864169953856617,0.991599
58,16.57,15.833333333333334,0.01,0.0036366007546894254,0.999999
