step,episode,epoch,epoch step,epoch_episode,episode step,score,epsilon,beta,avg_pos_reward_ratio,avg_neg_reward_ratio,avg_loss
300,0,0,300,1,299,0.0,1.0,0.400299,0.0,0.0,0.0028735292755793463
600,1,0,600,2,299,2.0,0.995,0.40059900000000004,0.011875,0.0,0.0020727720798458904
900,2,0,900,3,299,2.0,0.990025,0.400899,0.03828125,0.0,0.0034038610802963375
1200,3,0,1200,4,299,0.0,0.985074875,0.40119900000000003,0.03625,0.0,0.002903114998480305
1500,4,0,1500,5,299,0.0,0.9801495006250001,0.401499,0.03078125,0.0,0.002233691924484447
1800,5,0,1800,6,299,0.0,0.9752487531218751,0.401799,0.02640625,0.0,0.0019458367087645456
2100,6,0,2100,7,299,-1.0,0.9703725093562657,0.40209900000000004,0.02015625,0.00609375,0.0019643570791231467
2400,7,0,2400,8,299,-1.0,0.9655206468094844,0.402399,0.01921875,0.015,0.0024429959856206553
2700,8,0,2700,9,299,0.0,0.960693043575437,0.40269900000000003,0.02375,0.0190625,0.0029669203830417247
3000,9,0,3000,10,299,0.0,0.9558895783575597,0.402999,0.02671875,0.02375,0.0032884139759698883
3300,10,0,3300,11,299,0.0,0.9511101304657719,0.403299,0.02484375,0.0190625,0.0027421749895438553
3600,11,0,3600,12,299,-1.0,0.946354579813443,0.40359900000000004,0.02265625,0.021875,0.0026050652499543503
3900,12,0,3900,13,299,-1.0,0.9416228069143757,0.403899,0.01890625,0.024375,0.002500263261026703
4200,13,0,4200,14,299,0.0,0.9369146928798039,0.40419900000000003,0.0171875,0.02171875,0.0022534720884868874
4500,14,0,4500,15,299,0.0,0.9322301194154049,0.404499,0.0190625,0.0215625,0.0023945072578499095
4800,15,0,4800,16,299,1.0,0.9275689688183278,0.404799,0.0221875,0.02109375,0.0024178860289976
5100,16,0,5100,17,299,0.0,0.9229311239742362,0.40509900000000004,0.02296875,0.0246875,0.0024461899464949966
5400,17,0,5400,18,299,1.0,0.918316468354365,0.405399,0.02015625,0.01875,0.0020447484543547035
5700,18,0,5700,19,299,1.0,0.9137248860125932,0.40569900000000003,0.02484375,0.01875,0.0022813581599621102
6000,19,0,6000,20,299,-1.0,0.9091562615825302,0.405999,0.02765625,0.0196875,0.0024032412748783826
6300,20,0,6300,21,299,-1.0,0.9046104802746175,0.406299,0.0240625,0.02046875,0.002253105629933998
6600,21,0,6600,22,299,0.0,0.9000874278732445,0.40659900000000004,0.02234375,0.019375,0.0020972692483337595
6900,22,0,6900,23,299,1.0,0.8955869907338783,0.406899,0.02015625,0.01984375,0.001917424854473211
7200,23,0,7200,24,299,-2.0,0.8911090557802088,0.40719900000000003,0.0203125,0.0190625,0.0019792736996896566
7500,24,0,7500,25,299,1.0,0.8866535105013078,0.407499,0.02203125,0.0178125,0.0020570429164217786
7800,25,0,7800,26,299,0.0,0.8822202429488013,0.407799,0.02078125,0.02546875,0.002293612133944407
8100,26,0,8100,27,299,0.0,0.8778091417340573,0.40809900000000005,0.02390625,0.025,0.002503216061159037
8400,27,0,8400,28,299,1.0,0.8734200960253871,0.408399,0.02765625,0.0265625,0.0026474170456640424
8700,28,0,8700,29,299,3.0,0.8690529955452602,0.40869900000000003,0.0334375,0.019375,0.0026423353963764386
9000,29,0,9000,30,299,0.0,0.8647077305675338,0.408999,0.03828125,0.01796875,0.002839166847988963
9300,30,0,9300,31,299,1.0,0.8603841919146962,0.409299,0.03734375,0.0203125,0.002850387181388214
9600,31,0,9600,32,299,0.0,0.8560822709551227,0.40959900000000005,0.0365625,0.02078125,0.00276683708652854
9900,32,0,9900,33,299,0.0,0.851801859600347,0.409899,0.0359375,0.018125,0.002659829683834687
10200,33,0,10200,34,299,0.0,0.8475428503023453,0.41019900000000004,0.036875,0.0171875,0.0026108319812919944
10500,34,1,300,1,299,1.0,0.8433051360508336,0.410499,0.03859375,0.02,0.0029620521201286464
10800,35,1,600,2,299,1.0,0.8390886103705794,0.410799,0.0325,0.0240625,0.0028798048559110613
11100,36,1,900,3,299,1.0,0.8348931673187264,0.41109900000000005,0.03921875,0.02203125,0.003188887343276292
11400,37,1,1200,4,299,-1.0,0.8307187014821328,0.411399,0.03796875,0.0203125,0.0031110731553053482
11700,38,1,1500,5,299,1.0,0.8265651079747222,0.41169900000000004,0.0371875,0.0240625,0.0032623944728402423
12000,39,1,1800,6,299,-2.0,0.8224322824348486,0.411999,0.03625,0.02484375,0.003307028099661693
12300,40,1,2100,7,299,3.0,0.8183201210226743,0.412299,0.04234375,0.02640625,0.0035864687169669196
12600,41,1,2400,8,299,0.0,0.8142285204175609,0.41259900000000005,0.04328125,0.02609375,0.0035775300464592876
