epoch,avg_score,avg_val_score,epsilon,avg_loss,beta
0,0.20588235294117646,0.5,0.8433051360508336,0.0026266809192020445,0.41019900000000004
1,0.3088235294117647,0.3333333333333333,0.7111635524897149,0.0021579093602485957,0.420399
2,0.45,2.8333333333333335,0.5997278763867329,0.002589517974993214,0.430599
3,0.99,2.6666666666666665,0.5057535983897912,0.003229600298218429,0.440799
4,1.59,2.3333333333333335,0.42650460709830135,0.004070502738468349,0.45099900000000004
5,2.32,3.6666666666666665,0.3596735257153405,0.004603429769631475,0.461199
6,3.11,3.3333333333333335,0.3033145315372582,0.005189334014430642,0.471399
7,3.64,3.5,0.25578670228422234,0.005528387445956469,0.481599
8,4.22,6.166666666666667,0.21570623976979014,0.005962866586633027,0.491799
9,4.68,7.0,0.18190617987607657,0.00647254527779296,0.501999
10,5.41,6.833333333333333,0.1534024157688821,0.006033628534059972,0.5121990000000001
11,6.23,8.0,0.12936504510050365,0.006239112690091133,0.5223990000000001
12,7.21,9.5,0.10909420695870241,0.006185853898059577,0.532599
13,7.99,7.833333333333333,0.09199970504166631,0.006206925034057349,0.542799
14,9.03,11.666666666666666,0.07758382377679894,0.006744824172928929,0.552999
15,9.33,9.5,0.06542683706543727,0.006537221395410598,0.563199
16,9.46,10.5,0.05517478773284426,0.006578316232189536,0.573399
17,8.9,9.166666666666666,0.04652918187562211,0.006719458121806383,0.583599
18,9.54,10.333333333333334,0.03923829805195549,0.006595297809690237,0.593799
19,10.06,7.0,0.03308985827710748,0.006098450298886746,0.6039990000000001
20,10.84,11.833333333333334,0.0279048474362789,0.006195165442768484,0.6141989999999999
21,10.99,11.666666666666666,0.023532301163728918,0.006393193828407675,0.624399
22,11.58,11.833333333333334,0.019844910434467605,0.00598134548868984,0.634599
23,11.48,11.833333333333334,0.016735314893855303,0.006214556510094553,0.644799
24,11.57,12.833333333333334,0.014112977003416188,0.005902599534019828,0.654999
25,11.47,13.333333333333334,0.01190154599194817,0.005799983767792583,0.665199
26,11.61,12.5,0.010036634861955105,0.0057967888098210095,0.6753990000000001
27,11.44,12.833333333333334,0.01,0.005501534817740321,0.6855990000000001
28,12.03,14.0,0.01,0.0055812155199237165,0.6957990000000001
29,12.56,10.833333333333334,0.01,0.005528427499812096,0.705999
30,13.13,12.5,0.01,0.0051640724064782265,0.716199
31,13.18,14.5,0.01,0.005125489851925522,0.726399
32,13.08,12.5,0.01,0.004954738004598767,0.736599
33,12.63,13.666666666666666,0.01,0.00525309584569186,0.746799
34,12.41,15.666666666666666,0.01,0.004974092033226043,0.756999
35,12.39,12.833333333333334,0.01,0.004957760362885893,0.767199
36,12.63,9.666666666666666,0.01,0.004545523903798312,0.777399
37,12.97,14.666666666666666,0.01,0.004885179242119193,0.7875989999999999
38,13.64,11.833333333333334,0.01,0.0046762051223777235,0.797799
39,13.8,14.333333333333334,0.01,0.00464595140889287,0.807999
40,13.73,8.333333333333334,0.01,0.0045500991668086495,0.8181990000000001
41,13.24,14.333333333333334,0.01,0.004390581108164042,0.828399
42,13.4,12.833333333333334,0.01,0.004197053832467645,0.838599
43,13.68,13.5,0.01,0.004222221170784905,0.8487990000000001
44,14.14,14.333333333333334,0.01,0.004209714432945475,0.8589990000000001
45,13.96,14.333333333333334,0.01,0.0041263291821815075,0.869199
46,13.93,10.333333333333334,0.01,0.0037061009602621198,0.879399
47,13.65,12.166666666666666,0.01,0.004099170045228675,0.889599
48,14.0,16.833333333333332,0.01,0.003841093657538295,0.899799
49,14.01,14.0,0.01,0.003862565644085407,0.909999
50,14.61,14.5,0.01,0.0037005097151268274,0.920199
51,14.67,15.666666666666666,0.01,0.003729829783551395,0.930399
52,14.41,16.666666666666668,0.01,0.003650206479942426,0.940599
53,14.1,12.666666666666666,0.01,0.0036797085544094444,0.9507990000000001
54,14.08,14.166666666666666,0.01,0.0033945598150603475,0.960999
55,14.78,17.333333333333332,0.01,0.0035312123585026713,0.9711989999999999
56,14.92,15.5,0.01,0.003439553150674328,0.981399
57,15.44,13.5,0.01,0.0034012944647111,0.991599
58,15.26,13.166666666666666,0.01,0.0033973105414770543,0.999999
