step,episode,epoch,epoch step,epoch_episode,episode step,score,epsilon,beta,avg_pos_reward_ratio,avg_neg_reward_ratio,avg_loss
15300,50,1,5100,17,299,-1.0,0.860513950810667,0.41529900000000003,0.0403125,0.04453125,0.0046446287678554654
15600,51,1,5400,18,299,2.0,0.857932408958235,0.415599,0.03625,0.04546875,0.0046740608254913244
15900,52,1,5700,19,299,-1.0,0.8553586117313603,0.415899,0.03640625,0.04921875,0.004818609510548413
16200,53,1,6000,20,299,0.0,0.8527925358961662,0.41619900000000004,0.03578125,0.04765625,0.00478536440525204
16500,54,1,6300,21,299,1.0,0.8502341582884777,0.416499,0.04203125,0.0478125,0.004879530247999355
16800,55,1,6600,22,299,1.0,0.8476834558136123,0.41679900000000003,0.0378125,0.046875,0.004695654334500432
17100,56,1,6900,23,299,1.0,0.8451404054461714,0.417099,0.0365625,0.04609375,0.004738094490021467
17400,57,1,7200,24,299,1.0,0.8426049842298329,0.417399,0.034375,0.048125,0.004714167551137507
17700,58,1,7500,25,299,-1.0,0.8400771692771434,0.41769900000000004,0.03578125,0.0465625,0.00462639500037767
18000,59,1,7800,26,299,-1.0,0.837556937769312,0.417999,0.038125,0.04453125,0.004751766513800248
18300,60,1,8100,27,299,1.0,0.835044266956004,0.41829900000000003,0.03984375,0.04578125,0.004723720601759851
18600,61,1,8400,28,299,1.0,0.8325391341551359,0.418599,0.03515625,0.043125,0.0045538588718045505
18900,62,1,8700,29,299,1.0,0.8300415167526705,0.418899,0.033125,0.04328125,0.004504175448091701
19200,63,1,9000,30,299,1.0,0.8275513922024125,0.41919900000000004,0.035,0.04359375,0.0044783973251469435
19500,64,1,9300,31,299,1.0,0.8250687380258053,0.419499,0.0359375,0.043125,0.004519691470777616
19800,65,1,9600,32,299,-1.0,0.8225935318117279,0.41979900000000003,0.0321875,0.04359375,0.0045916497928556056
20100,66,1,9900,33,299,1.0,0.8201257512162927,0.420099,0.033125,0.04375,0.004621957328636199
20400,67,1,10200,34,299,1.0,0.8176653739626438,0.420399,0.0321875,0.04515625,0.004699739463394508
20700,68,2,300,1,299,-1.0,0.8152123778407558,0.42069900000000005,0.0378125,0.0425,0.004754061800194904
21000,69,2,600,2,299,2.0,0.8127667407072335,0.420999,0.038125,0.0421875,0.00476665650960058
21300,70,2,900,3,299,2.0,0.8103284404851119,0.42129900000000003,0.03328125,0.044375,0.004604392227483913
21600,71,2,1200,4,299,2.0,0.8078974551636565,0.421599,0.0334375,0.045625,0.004826430696994066
21900,72,2,1500,5,299,1.0,0.8054737627981655,0.421899,0.03015625,0.0415625,0.00463329971418716
22200,73,2,1800,6,299,3.0,0.803057341509771,0.42219900000000005,0.03125,0.044375,0.004774995434563607
22500,74,2,2100,7,299,-3.0,0.8006481694852418,0.422499,0.0303125,0.0384375,0.004373714425601066
22800,75,2,2400,8,299,0.0,0.798246224976786,0.42279900000000004,0.02984375,0.040625,0.00458078358322382
23100,76,2,2700,9,299,1.0,0.7958514863018556,0.423099,0.03421875,0.0409375,0.004814214496873319
23400,77,2,3000,10,299,-1.0,0.79346393184295,0.423399,0.03015625,0.04125,0.004708271039417014
23700,78,2,3300,11,299,2.0,0.7910835400474212,0.42369900000000005,0.02921875,0.04296875,0.004780995508190245
24000,79,2,3600,12,299,0.0,0.7887102894272789,0.423999,0.030625,0.04125,0.004747623382136226
24300,80,2,3900,13,299,1.0,0.7863441585589971,0.42429900000000004,0.03203125,0.0390625,0.004828500882722437
24600,81,2,4200,14,299,1.0,0.78398512608332,0.424599,0.03,0.04,0.004720214507542551
24900,82,2,4500,15,299,3.0,0.7816331707050701,0.424899,0.0284375,0.0359375,0.004642663886770606
25200,83,2,4800,16,299,0.0,0.7792882711929549,0.425199,0.029375,0.039375,0.0047039439994841815
25500,84,2,5100,17,299,1.0,0.776950406379376,0.425499,0.0328125,0.0409375,0.00497795928036794
25800,85,2,5400,18,299,-1.0,0.7746195551602378,0.42579900000000004,0.03109375,0.0371875,0.004861611938104034
26100,86,2,5700,19,299,1.0,0.7722956964947572,0.426099,0.02875,0.0359375,0.0047931843879632655
26400,87,2,6000,20,299,0.0,0.7699788094052729,0.42639900000000003,0.03140625,0.039375,0.004907708631362766
26700,88,2,6300,21,299,0.0,0.767668872977057,0.42669900000000005,0.03078125,0.0365625,0.004702656092122197
27000,89,2,6600,22,299,0.0,0.7653658663581259,0.426999,0.0278125,0.03828125,0.004836998586542904
27300,90,2,6900,23,299,1.0,0.7630697687590515,0.42729900000000004,0.030625,0.03625,0.004709249690640718
27600,91,2,7200,24,299,2.0,0.7607805594527743,0.427599,0.0303125,0.04015625,0.0049081388162449
27900,92,2,7500,25,299,0.0,0.7584982177744161,0.42789900000000003,0.030625,0.0359375,0.004818416391499341
28200,93,2,7800,26,299,-1.0,0.7562227231210928,0.428199,0.03,0.0353125,0.004784312709234655
28500,94,2,8100,27,299,5.0,0.7539540549517295,0.428499,0.0290625,0.03375,0.004710841302294284
28800,95,2,8400,28,299,4.0,0.7516921927868743,0.42879900000000004,0.03,0.0340625,0.004765390399843455
29100,96,2,8700,29,299,-1.0,0.7494371162085136,0.429099,0.0284375,0.03109375,0.00462020548991859
29400,97,2,9000,30,299,-1.0,0.747188804859888,0.42939900000000003,0.02765625,0.03359375,0.004772949621547014
29700,98,2,9300,31,299,0.0,0.7449472384453084,0.429699,0.0225,0.03734375,0.004664599236566574
30000,99,2,9600,32,299,2.0,0.7427123967299725,0.429999,0.02328125,0.03421875,0.004597574025392532
30300,100,2,9900,33,299,3.0,0.7404842595397826,0.43029900000000004,0.0334375,0.03484375,0.00498202312970534
30600,101,2,10200,34,299,-1.0,0.7382628067611632,0.430599,0.02875,0.0353125,0.004855548557825387
30900,102,3,300,1,299,2.0,0.7360480183408797,0.43089900000000003,0.0271875,0.0346875,0.004867556712124497
31200,103,3,600,2,299,0.0,0.7338398742858571,0.431199,0.0296875,0.03640625,0.004949779035523533
31500,104,3,900,3,299,3.0,0.7316383546629995,0.431499,0.03109375,0.03578125,0.005042959437705576
