epoch,avg_score,avg_val_score,epsilon,avg_loss,beta
0,0.20588235294117646,-0.3333333333333333,0.8433051360508336,0.004628010091837495,0.41019900000000004
1,0.4264705882352941,1.3333333333333333,0.7111635524897149,0.004556950316764414,0.420399
2,0.82,1.6666666666666667,0.5997278763867329,0.004444778362521901,0.430599
3,1.87,3.6666666666666665,0.5057535983897912,0.004930353751406074,0.440799
4,2.84,4.833333333333333,0.42650460709830135,0.005609728710260243,0.45099900000000004
5,4.11,4.833333333333333,0.3596735257153405,0.00585582761792466,0.461199
6,4.96,5.166666666666667,0.3033145315372582,0.006316333112772554,0.471399
7,6.3,6.333333333333333,0.25578670228422234,0.006676051553804427,0.481599
8,7.55,9.833333333333334,0.21570623976979014,0.006629158721771091,0.491799
9,8.75,11.333333333333334,0.18190617987607657,0.007149961164686829,0.501999
10,9.51,12.5,0.1534024157688821,0.007653999277390539,0.5121990000000001
11,9.69,11.166666666666666,0.12936504510050365,0.00796429892303422,0.5223990000000001
12,10.32,10.333333333333334,0.10909420695870241,0.007848965576849878,0.532599
13,10.88,9.833333333333334,0.09199970504166631,0.008270557394716889,0.542799
14,11.54,14.333333333333334,0.07758382377679894,0.008509979275986552,0.552999
15,11.72,11.5,0.06542683706543727,0.008415600000880659,0.563199
16,12.18,14.166666666666666,0.05517478773284426,0.008496604659594596,0.573399
17,12.36,14.833333333333334,0.04652918187562211,0.008330783143173903,0.583599
18,12.58,11.666666666666666,0.03923829805195549,0.008294203749392182,0.593799
19,12.39,13.333333333333334,0.03308985827710748,0.008175201481208205,0.6039990000000001
20,12.7,14.166666666666666,0.0279048474362789,0.008063961856532843,0.6141989999999999
21,12.36,16.166666666666668,0.023532301163728918,0.008309777961112558,0.624399
22,12.79,12.666666666666666,0.019844910434467605,0.007620658946689218,0.634599
23,13.36,12.666666666666666,0.016735314893855303,0.007731968949083239,0.644799
24,14.58,14.166666666666666,0.014112977003416188,0.007803577836602927,0.654999
25,14.95,13.333333333333334,0.01190154599194817,0.007896597723010927,0.665199
26,14.73,11.333333333333334,0.010036634861955105,0.00711850023129955,0.6753990000000001
27,14.91,16.333333333333332,0.01,0.00698687740135938,0.6855990000000001
28,15.29,16.5,0.01,0.00716023453976959,0.6957990000000001
